Record_ID,Date,Year,Month,Season,Country,City,Latitude,Longitude,Population_Density_per_km2,Green_Cover_Pct,AQI,AQI_Category,Pollution_Alert_Level,PM2_5_ugm3,PM10_ugm3,NO2_ugm3,SO2_ugm3,CO_mgm3,O3_ugm3,VOC_ugm3,NH3_ugm3,Lead_Pb_ugm3,Benzene_ugm3,Formaldehyde_ugm3,Black_Carbon_ugm3,Temperature_C,Humidity_Pct,Wind_Speed_kmh,Wind_Direction,Atmospheric_Pressure_hPa,Visibility_km,Weather_Condition,Primary_Pollution_Source,Industry_Nearby,Traffic_Density,Health_Effects,Associated_Diseases,Respiratory_Risk_Index,Cardiovascular_Risk_Index,Cancer_Risk_Index,Daily_Mortality_Risk,Exceeds_WHO_PM25_Standard,WHO_PM25_Guideline_ugm3
GAP-03230,2024-07-17,2024,7,Summer,Australia,Brisbane,2.7058,-99.2575,19929,27.7,99,Moderate,Advisory,39.94,67.74,15.96,36.46,2.04,118.71,100.12,55.37,1.2491,3.064,3.0,1.38,-8.8,43.4,33.9,N,988.3,8.76,Cloudy,Construction Dust,No,Very High,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,19.8,16.5,2.711,Low,Yes,15
GAP-03231,2024-03-09,2024,3,Spring,France,Toulouse,35.9541,64.8505,22357,51.2,88,Moderate,Advisory,50.9,99.66,44.68,2.94,6.31,78.46,56.26,11.14,0.7995,19.586,13.02,9.74,-0.8,86.3,16.9,NE,1025.9,8.9,Sunny,Industrial Factories,No,Very High,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,17.6,14.7,2.839,Low,Yes,15
GAP-03232,2024-10-18,2024,10,Autumn,Iran,Tehran,49.5828,-46.8392,20258,31.4,98,Moderate,Advisory,61.74,107.6,114.47,16.77,6.7,150.13,13.16,61.93,0.7507,19.545,23.19,2.48,2.6,47.9,20.9,E,972.2,8.78,Smoggy,Residential Heating (Wood/Coal),No,High,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,19.6,16.3,2.942,Low,Yes,15
GAP-03233,2017-12-14,2017,12,Winter,Saudi Arabia,Dammam,-54.5193,-37.0176,21790,1.2,122,Unhealthy for Sensitive Groups,Watch,63.02,134.37,136.69,41.41,4.32,118.43,61.04,12.38,0.4803,8.929,22.24,22.26,41.2,44.2,3.5,W,962.7,8.47,Rainy,Garbage Burning,No,Low,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",24.4,20.3,1.852,Moderate,Yes,15
GAP-03234,2023-02-20,2023,2,Winter,Ethiopia,Dire Dawa,18.6977,37.869,38744,11.3,270,Very Unhealthy,Emergency,162.22,272.36,217.65,110.09,17.41,130.09,39.31,28.52,1.451,3.936,22.97,10.36,-2.7,38.5,7.0,W,1030.2,6.62,Hazy,Mining Operations,Yes,Low,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",54.0,45.0,3.558,High,Yes,15
GAP-03235,2021-11-16,2021,11,Autumn,Indonesia,Surabaya,-42.1513,71.3804,30033,24.3,264,Very Unhealthy,Emergency,167.37,308.9,12.66,45.75,19.13,142.44,130.53,18.57,1.2156,4.078,29.22,15.48,10.4,47.5,24.7,SW,968.2,6.7,Rainy,Garbage Burning,Yes,Very High,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",52.8,44.0,3.22,High,Yes,15
GAP-03236,2018-12-25,2018,12,Winter,Kenya,Nairobi,-49.3413,-35.3224,12951,59.9,28,Good,None,15.27,24.49,15.1,7.69,0.79,108.36,41.38,20.42,0.8472,9.479,40.56,9.79,23.3,71.0,34.2,NW,972.1,9.65,Foggy,Waste Incineration,No,Medium,No significant health effects,None,5.6,4.7,2.98,Low,Yes,15
GAP-03237,2017-08-14,2017,8,Summer,Canada,Calgary,0.1795,61.7642,44417,22.2,140,Unhealthy for Sensitive Groups,Watch,61.96,151.6,38.23,54.36,3.72,46.69,170.49,71.14,0.0094,19.486,21.38,3.33,12.2,20.4,9.4,NE,1004.6,8.25,Clear,Volcanic Activity,No,Medium,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",28.0,23.3,1.421,Moderate,Yes,15
GAP-03238,2018-09-19,2018,9,Autumn,Bangladesh,Dhaka,39.0101,-109.8439,39789,21.1,140,Unhealthy for Sensitive Groups,Watch,57.12,126.08,42.42,50.78,0.22,63.1,131.78,69.82,1.1314,9.047,36.07,16.36,33.8,77.9,34.2,SW,968.4,8.25,Rainy,Mining Operations,Yes,Medium,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",28.0,23.3,3.437,Moderate,Yes,15
GAP-03239,2016-01-06,2016,1,Winter,Nigeria,Onitsha,-29.5498,21.2668,40699,23.4,338,Hazardous,Hazardous Emergency,230.28,393.41,356.52,98.98,1.19,60.54,139.76,70.5,1.3464,0.786,37.2,4.04,32.5,84.4,2.5,W,986.1,5.78,Windy,Waste Incineration,Yes,High,Health emergency: everyone is affected; life-threatening for sensitive groups,"Severe COPD, Heart Failure, Lung Cancer, Neurological Damage, Premature Death",67.6,56.3,3.476,Very High,Yes,15
GAP-03240,2021-07-16,2021,7,Summer,Iran,Isfahan,29.5017,97.9708,10153,36.6,133,Unhealthy for Sensitive Groups,Watch,78.54,137.59,74.33,61.58,7.57,75.16,48.5,53.06,1.2117,17.229,28.43,15.75,28.2,25.5,29.9,W,965.9,8.34,Rainy,Oil Refinery,Yes,Very High,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",26.6,22.2,3.853,Moderate,Yes,15
GAP-03241,2023-11-30,2023,11,Autumn,UK,Manchester,-15.8101,108.4468,10988,20.3,41,Good,None,16.7,28.05,30.37,19.28,0.24,108.39,20.91,53.88,1.4294,5.445,47.82,26.18,21.4,76.7,30.3,W,1024.3,9.49,Foggy,Garbage Burning,No,Very High,No significant health effects,None,8.2,6.8,4.087,Low,Yes,15
GAP-03242,2018-11-15,2018,11,Autumn,Vietnam,Hanoi,22.5355,-25.4652,40686,58.2,57,Moderate,Advisory,32.59,71.47,33.45,22.38,3.96,41.66,4.24,50.49,0.9037,6.892,39.38,24.87,4.9,70.0,22.6,SW,987.4,9.29,Sunny,Sandstorm/Dust Storm,No,Low,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,11.4,9.5,2.94,Low,Yes,15
GAP-03243,2016-04-15,2016,4,Spring,Germany,Frankfurt,62.2278,128.1126,19981,38.2,79,Moderate,Advisory,33.77,58.5,86.04,17.68,3.52,170.46,19.11,69.08,0.5695,6.816,31.46,27.01,5.9,77.0,1.2,W,1009.8,9.01,Smoggy,Power Plants (Coal),No,Low,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,15.8,13.2,2.109,Low,Yes,15
GAP-03244,2016-11-09,2016,11,Autumn,China,Chengdu,-0.8033,-38.1511,10574,42.5,378,Hazardous,Hazardous Emergency,202.95,465.24,427.3,80.1,10.14,149.5,219.57,33.01,0.2042,10.905,16.66,17.92,11.9,75.8,10.1,NE,973.8,5.28,Cloudy,Volcanic Activity,Yes,Very High,Health emergency: everyone is affected; life-threatening for sensitive groups,"Severe COPD, Heart Failure, Lung Cancer, Neurological Damage, Premature Death",75.6,63.0,1.287,Very High,Yes,15
GAP-03245,2024-12-29,2024,12,Winter,Australia,Brisbane,-49.5643,26.7239,31767,5.6,117,Unhealthy for Sensitive Groups,Watch,52.15,100.48,76.68,44.95,1.81,68.97,11.56,56.46,1.1162,9.198,27.14,22.62,1.1,63.4,33.8,NE,1012.6,8.54,Sunny,Residential Heating (Wood/Coal),No,High,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",23.4,19.5,3.235,Moderate,Yes,15
GAP-03246,2022-11-28,2022,11,Autumn,Mexico,Mexico City,23.7257,-78.6742,6732,50.0,184,Unhealthy,Warning,127.92,193.96,185.18,4.79,8.5,81.41,176.35,61.19,0.0508,10.473,47.15,6.92,-10.4,77.8,26.1,S,991.2,7.7,Sunny,Sandstorm/Dust Storm,Yes,Very High,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",36.8,30.7,1.568,Moderate,Yes,15
GAP-03247,2023-04-03,2023,4,Spring,UK,London,43.6485,-126.1588,44094,24.0,127,Unhealthy for Sensitive Groups,Watch,71.89,148.15,137.17,23.18,5.29,109.03,107.83,6.76,0.6175,6.844,49.64,14.24,11.1,52.6,32.2,E,1008.9,8.41,Windy,Biomass Burning,Yes,Very High,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",25.4,21.2,2.57,Moderate,Yes,15
GAP-03248,2017-04-04,2017,4,Spring,Canada,Vancouver,-3.9165,105.5545,15287,48.1,38,Good,None,23.1,55.44,38.64,7.77,2.19,116.33,33.84,6.83,0.81,17.355,22.12,21.27,39.2,57.0,3.5,N,964.3,9.53,Clear,Agricultural Burning,No,High,No significant health effects,None,7.6,6.3,2.93,Low,Yes,15
GAP-03249,2022-12-06,2022,12,Winter,Turkey,Bursa,-21.8517,-70.0478,17086,6.4,202,Very Unhealthy,Emergency,116.87,271.36,194.2,99.33,0.23,160.34,187.83,1.2,0.6988,15.372,9.54,20.52,-6.6,80.7,20.1,E,962.7,7.47,Hazy,Power Plants (Gas),Yes,Very High,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",40.4,33.7,2.357,High,Yes,15
GAP-03250,2016-05-19,2016,5,Spring,South Africa,Pretoria,13.8057,123.78,7756,41.3,258,Very Unhealthy,Emergency,143.95,271.61,286.81,115.53,18.71,149.1,237.87,49.48,0.2806,5.338,49.86,8.21,13.0,43.9,24.2,W,986.8,6.78,Cloudy,Cement Production,No,Very High,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",51.6,43.0,1.825,High,Yes,15
GAP-03251,2018-07-07,2018,7,Summer,China,Chengdu,-37.1827,-45.1759,21292,14.3,149,Unhealthy for Sensitive Groups,Watch,90.93,151.97,178.4,19.04,10.61,12.89,153.58,12.85,1.1564,9.889,45.53,21.59,31.1,20.6,3.8,W,1028.0,8.14,Clear,Residential Heating (Wood/Coal),No,Medium,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",29.8,24.8,3.718,Moderate,Yes,15
GAP-03252,2016-07-01,2016,7,Summer,Bangladesh,Chittagong,59.5185,-84.5068,37567,56.5,175,Unhealthy,Warning,114.09,177.32,107.78,79.69,0.37,28.24,170.92,9.29,0.6738,10.206,43.08,28.74,15.7,54.9,25.6,SE,975.4,7.81,Rainy,Shipping Ports,Yes,Low,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",35.0,29.2,2.72,Moderate,Yes,15
GAP-03253,2019-10-01,2019,10,Autumn,Vietnam,Ho Chi Minh City,-5.8543,-1.9822,33085,5.2,116,Unhealthy for Sensitive Groups,Watch,65.36,100.33,100.12,15.17,2.97,51.03,12.47,14.16,0.3118,11.589,7.18,27.66,-1.1,67.4,5.9,SE,1023.6,8.55,Clear,Cement Production,No,High,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",23.2,19.3,1.347,Moderate,Yes,15
GAP-03254,2024-09-09,2024,9,Autumn,Pakistan,Rawalpindi,-49.6164,106.9892,2696,42.6,267,Very Unhealthy,Emergency,182.94,287.23,251.76,16.44,18.01,34.16,397.16,34.79,0.5735,11.767,20.02,7.42,22.7,74.1,33.1,NW,992.7,6.66,Foggy,Pesticide Spraying,Yes,High,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",53.4,44.5,2.136,High,Yes,15
GAP-03255,2018-02-04,2018,2,Winter,Australia,Brisbane,62.8819,-58.1852,5403,7.0,78,Moderate,Advisory,48.29,96.86,100.73,19.29,1.57,11.54,101.73,32.23,1.174,15.5,2.66,24.74,2.3,84.0,17.5,W,1007.3,9.03,Clear,Power Plants (Gas),No,High,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,15.6,13.0,3.176,Low,Yes,15
GAP-03256,2017-05-15,2017,5,Spring,Egypt,Alexandria,3.5221,54.2309,49205,16.7,204,Very Unhealthy,Emergency,112.83,261.57,127.48,96.08,15.09,159.22,192.01,79.13,1.4756,9.554,15.54,6.03,25.6,13.1,26.9,SE,964.1,7.45,Windy,Waste Incineration,Yes,Very High,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",40.8,34.0,3.74,High,Yes,15
GAP-03257,2019-01-16,2019,1,Winter,Kenya,Mombasa,0.952,18.2435,30225,55.8,39,Good,None,19.37,38.49,28.78,12.73,1.82,73.33,18.05,25.33,0.9685,8.72,7.15,0.67,-13.2,86.3,16.3,W,1012.6,9.51,Clear,Mining Operations,Yes,Very High,No significant health effects,None,7.8,6.5,2.516,Low,Yes,15
GAP-03258,2019-04-21,2019,4,Spring,Pakistan,Peshawar,44.9135,29.5188,22889,32.3,298,Very Unhealthy,Emergency,208.04,460.12,258.58,137.25,18.76,157.06,8.64,41.64,1.1743,3.711,37.7,0.77,19.5,84.9,15.4,SE,1019.2,6.28,Rainy,Garbage Burning,Yes,Very High,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",59.6,49.7,3.288,High,Yes,15
GAP-03259,2023-03-30,2023,3,Spring,USA,Detroit,67.8609,-107.2232,10658,12.2,16,Good,None,9.55,16.16,17.65,1.68,0.68,44.87,8.08,34.38,0.5518,18.684,11.56,5.81,16.1,93.5,17.9,W,1036.7,9.8,Foggy,Pesticide Spraying,No,High,No significant health effects,None,3.2,2.7,2.269,Low,No,15
GAP-03260,2020-06-13,2020,6,Summer,Australia,Melbourne,-7.1078,-31.7746,6633,59.4,133,Unhealthy for Sensitive Groups,Watch,60.78,119.45,90.81,41.61,4.46,65.2,11.79,3.75,0.2633,9.035,21.17,6.13,34.3,70.1,12.3,NW,1023.8,8.34,Windy,Oil Refinery,No,Low,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",26.6,22.2,1.402,Moderate,Yes,15
GAP-03261,2015-04-18,2015,4,Spring,Egypt,Cairo,21.7956,-33.7081,11318,27.9,222,Very Unhealthy,Emergency,93.94,189.85,142.59,9.71,4.99,81.22,274.78,56.92,1.3719,6.717,15.81,14.16,-14.5,28.2,7.8,SE,964.9,7.22,Foggy,Sandstorm/Dust Storm,No,Low,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",44.4,37.0,3.396,High,Yes,15
GAP-03262,2018-11-07,2018,11,Autumn,Vietnam,Ho Chi Minh City,68.706,84.1015,6031,20.0,199,Unhealthy,Warning,112.16,180.1,200.81,31.01,6.21,141.86,36.22,78.24,1.0534,3.933,3.38,16.56,7.8,12.6,21.5,NE,984.7,7.51,Windy,Construction Dust,No,High,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",39.8,33.2,2.371,Moderate,Yes,15
GAP-03263,2019-06-24,2019,6,Summer,Colombia,Cali,-18.8622,83.0973,41055,59.0,58,Moderate,Advisory,28.76,52.23,29.25,12.91,4.18,22.5,44.09,13.73,1.2165,0.72,23.03,12.14,-9.5,43.2,28.4,NW,971.0,9.28,Clear,Agricultural Burning,Yes,Medium,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,11.6,9.7,2.93,Low,Yes,15
GAP-03264,2023-06-20,2023,6,Summer,UK,Leeds,-37.5891,-39.8211,1765,34.9,10,Good,None,6.95,12.62,9.39,1.86,0.4,48.53,2.8,77.82,0.8119,9.27,32.26,7.09,34.3,31.8,19.2,SE,970.2,9.88,Smoggy,Residential Heating (Wood/Coal),Yes,High,No significant health effects,None,2.0,1.7,2.732,Low,No,15
GAP-03265,2023-03-15,2023,3,Spring,Germany,Cologne,-53.5289,83.2121,12612,14.2,112,Unhealthy for Sensitive Groups,Watch,61.4,128.67,72.48,36.52,7.44,77.67,147.63,18.35,0.183,4.864,10.73,29.56,7.9,67.3,24.5,NE,995.6,8.6,Rainy,Waste Incineration,No,High,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",22.4,18.7,0.824,Moderate,Yes,15
GAP-03266,2016-01-16,2016,1,Winter,Bangladesh,Gazipur,-32.5398,32.7278,18700,57.5,194,Unhealthy,Warning,122.81,250.33,122.72,22.04,1.33,90.15,253.34,5.69,1.4837,18.945,32.22,27.47,18.2,45.6,20.2,NE,1030.1,7.58,Smoggy,Shipping Ports,No,Very High,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",38.8,32.3,4.559,Moderate,Yes,15
GAP-03267,2016-07-02,2016,7,Summer,Indonesia,Jakarta,-20.3748,14.5652,18804,35.8,265,Very Unhealthy,Emergency,144.26,278.17,32.11,112.29,19.45,45.65,249.73,43.39,1.3448,14.112,37.61,28.58,24.8,49.9,2.3,N,1032.5,6.69,Windy,Mining Operations,Yes,High,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",53.0,44.2,4.147,High,Yes,15
GAP-03268,2020-07-22,2020,7,Summer,Brazil,Belo Horizonte,4.8446,-61.2023,4594,23.9,60,Moderate,Advisory,34.99,62.85,37.75,20.38,2.04,164.83,78.27,12.6,1.1776,18.854,16.19,7.53,-14.4,20.2,33.7,W,991.3,9.25,Clear,Cement Production,Yes,Medium,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,12.0,10.0,3.622,Low,Yes,15
GAP-03269,2020-08-18,2020,8,Summer,Poland,Lodz,37.8234,21.5441,16507,43.0,25,Good,None,11.38,20.13,9.31,9.12,0.87,114.59,25.31,6.41,1.1925,5.751,25.73,10.48,31.4,30.1,33.7,N,992.0,9.69,Rainy,Industrial Factories,Yes,Very High,No significant health effects,None,5.0,4.2,3.187,Low,No,15
GAP-03270,2017-04-24,2017,4,Spring,USA,Phoenix,-2.9936,142.2735,12738,44.7,1,Good,None,0.45,0.91,0.11,0.03,0.05,91.68,0.77,26.18,1.1861,4.104,29.51,25.88,35.0,12.5,10.1,NE,1017.2,9.99,Windy,Chemical Plants,Yes,Low,No significant health effects,None,0.2,0.2,3.168,Low,No,15
GAP-03271,2020-05-25,2020,5,Spring,Brazil,Belo Horizonte,11.5954,41.0777,47432,53.6,209,Very Unhealthy,Emergency,87.96,172.4,245.66,90.72,15.08,162.02,59.57,1.28,0.9248,14.079,7.0,5.42,42.8,93.1,5.9,W,979.8,7.39,Sunny,Wildfire/Forest Fire,Yes,Low,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",41.8,34.8,2.694,High,Yes,15
GAP-03272,2015-11-14,2015,11,Autumn,Philippines,Davao,-32.0397,118.9843,39708,59.1,73,Moderate,Advisory,44.48,74.99,28.95,5.85,2.8,44.38,18.92,13.67,0.3995,16.2,46.95,29.88,-12.6,60.1,9.7,NW,1039.1,9.09,Smoggy,Power Plants (Gas),Yes,Very High,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,14.6,12.2,2.548,Low,Yes,15
GAP-03273,2016-06-11,2016,6,Summer,Saudi Arabia,Dammam,-50.4652,123.7512,31093,10.8,173,Unhealthy,Warning,78.92,185.84,163.14,16.63,10.65,94.71,185.43,12.05,0.7773,15.549,17.61,6.01,23.4,66.7,7.5,SW,965.5,7.84,Clear,Steel Manufacturing,Yes,Very High,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",34.6,28.8,2.684,Moderate,Yes,15
GAP-03274,2024-03-20,2024,3,Spring,Bangladesh,Narayanganj,2.7404,4.3346,47529,6.7,325,Hazardous,Hazardous Emergency,202.04,386.84,222.92,88.01,18.91,143.95,75.85,24.96,0.86,6.675,7.07,12.55,-1.9,22.6,11.0,SE,984.0,5.94,Windy,Residential Heating (Wood/Coal),Yes,High,Health emergency: everyone is affected; life-threatening for sensitive groups,"Severe COPD, Heart Failure, Lung Cancer, Neurological Damage, Premature Death",65.0,54.2,2.195,Very High,Yes,15
GAP-03275,2015-02-20,2015,2,Winter,Nigeria,Kano,-54.5865,-32.7565,10907,28.8,235,Very Unhealthy,Emergency,137.7,300.1,128.79,40.38,6.64,21.93,117.36,16.79,0.437,14.317,49.43,27.74,34.3,74.9,33.1,W,1020.2,7.06,Rainy,Industrial Factories,Yes,Medium,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",47.0,39.2,2.578,High,Yes,15
GAP-03276,2020-08-19,2020,8,Summer,India,Kolkata,4.1543,99.4966,3975,55.5,196,Unhealthy,Warning,125.8,302.04,27.15,84.86,8.8,46.62,91.99,37.07,0.9418,4.731,10.75,26.82,35.7,77.5,26.8,W,1021.3,7.55,Smoggy,Chemical Plants,No,Low,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",39.2,32.7,2.335,Moderate,Yes,15
GAP-03277,2016-11-19,2016,11,Autumn,Argentina,Buenos Aires,59.0674,59.0379,17382,59.8,103,Unhealthy for Sensitive Groups,Watch,56.37,128.57,91.86,0.79,6.1,170.59,109.63,70.2,0.5419,7.077,16.38,22.18,41.5,87.9,5.7,S,1010.1,8.71,Foggy,Power Plants (Gas),Yes,High,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",20.6,17.2,1.765,Moderate,Yes,15
GAP-03278,2019-08-02,2019,8,Summer,China,Shenzhen,13.2496,26.1331,10078,35.3,262,Very Unhealthy,Emergency,151.35,376.65,241.96,99.11,1.85,148.42,237.15,27.6,0.873,12.548,13.38,13.39,28.3,29.9,29.3,NW,966.2,6.72,Cloudy,Industrial Factories,Yes,High,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",52.4,43.7,2.641,High,Yes,15
GAP-03279,2023-04-14,2023,4,Spring,Germany,Hamburg,-34.0958,-101.974,27480,6.2,164,Unhealthy,Warning,100.79,189.5,188.74,7.62,3.0,145.08,235.04,67.87,0.3471,7.036,38.39,28.42,2.4,44.0,1.3,E,1000.4,7.95,Hazy,Vehicle Emissions,Yes,Very High,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",32.8,27.3,1.814,Moderate,Yes,15
GAP-03280,2017-04-22,2017,4,Spring,Colombia,Bogota,58.2258,-71.6099,35703,11.0,173,Unhealthy,Warning,119.11,186.76,23.05,48.15,6.63,120.6,192.34,63.98,0.2245,0.853,44.51,14.35,43.3,56.9,18.1,E,1009.8,7.84,Windy,Agricultural Burning,Yes,Medium,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",34.6,28.8,1.382,Moderate,Yes,15
GAP-03281,2018-08-01,2018,8,Summer,India,Delhi,-1.5809,134.9997,49879,29.9,317,Hazardous,Hazardous Emergency,186.81,463.0,391.12,94.83,3.95,67.18,116.87,38.17,1.2011,16.455,9.31,16.7,25.6,44.9,31.7,SE,988.7,6.04,Foggy,Biomass Burning,Yes,Medium,Health emergency: everyone is affected; life-threatening for sensitive groups,"Severe COPD, Heart Failure, Lung Cancer, Neurological Damage, Premature Death",63.4,52.8,3.411,Very High,Yes,15
GAP-03282,2019-03-28,2019,3,Spring,India,Hyderabad,12.6912,38.8971,1992,39.9,426,Hazardous,Hazardous Emergency,276.36,622.54,339.89,8.07,24.53,114.16,61.38,10.37,0.7223,17.071,27.91,27.63,33.9,65.5,11.3,E,1028.2,4.67,Cloudy,Vehicle Emissions,Yes,Low,Health emergency: everyone is affected; life-threatening for sensitive groups,"Severe COPD, Heart Failure, Lung Cancer, Neurological Damage, Premature Death",85.2,71.0,2.856,Very High,Yes,15
GAP-03283,2017-11-14,2017,11,Autumn,Pakistan,Karachi,-13.3675,94.3281,22960,8.3,112,Unhealthy for Sensitive Groups,Watch,69.63,131.53,22.5,22.02,0.93,160.96,78.26,11.9,0.3789,14.521,39.41,1.72,-11.4,90.7,11.9,S,975.5,8.6,Rainy,Construction Dust,Yes,Low,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",22.4,18.7,2.272,Moderate,Yes,15
GAP-03284,2019-01-29,2019,1,Winter,Brazil,Rio de Janeiro,32.5396,-42.4657,22046,22.3,54,Moderate,Advisory,26.6,42.66,59.42,10.01,1.35,13.09,59.17,22.65,0.6544,18.006,6.7,1.62,18.6,71.6,18.7,E,987.2,9.32,Rainy,Volcanic Activity,No,Low,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,10.8,9.0,2.343,Low,Yes,15
